Delta,Theta,Alpha,Beta
-0.07072305494350375,-0.09360308597404782,0.042517505452276526,-0.10504370019485307
-0.0392150411905097,-0.01597731766168546,-0.18575226995381944,-0.11307893438118626
0.11932397193771009,0.02541081425015664,-0.06189525455661232,-0.21713283415248255
0.03223354395250996,-0.12026518415530137,-0.09764900767233274,-0.22186052336246306
0.05137650844523541,-0.03555039516542087,-0.04145273879879773,-0.2876537304017738
0.1930738480136157,0.07960394234159947,0.06414538820046041,-0.23283306643375856
0.1814568568109174,-0.1404163169101629,0.021309908635976715,-0.22946594560487601
0.09913602676065052,-0.16170916579540023,-0.08835705514274088,-0.1456047580676844
0.11977049559209736,-0.23045590266566493,-0.13963155464650864,-0.06861324348437356
0.028198776695699285,-0.16986326862961695,-0.09705825470985606,-0.04718580665425331
-0.16104913228291354,-0.15878667651770104,-0.07139646256614504,-0.11986002384232891
-0.17889637684271345,0.17138184149092187,-0.019098523137766426,-0.19306489819617598
-0.12647122207440073,0.30604896560287526,0.020703919831482478,-0.11901631167596999
-0.07017501944561463,0.3208296142357097,0.21286223683093236,-0.10442621637802857
0.09079312645553185,0.4209082123156291,0.47011793068941404,-0.14067553663463347
0.14603511258050295,0.33255613468949186,0.4786772916455222,-0.0758636222115571
0.300010243677715,0.30235828137236315,0.3398850456227395,-0.0688730313897968
0.19874638720838492,0.2974168006168609,0.27358197253792654,-0.09033199304391312
0.11107756654838467,0.2335108287167806,0.0660908685417003,-0.13731560008997862
0.06686259326008794,0.012900073280160284,0.21608446792117172,-0.12387011513288697
-0.08439071734762348,-0.03521144439984518,0.3483074073150089,-0.11149517630056659
0.1365204024881745,0.17201722108980652,0.37981127626161537,-0.12770334734330763
0.06608496035778394,0.13197846397235702,0.41192072194671664,-0.12695056562820145
0.09656217169658386,0.07349346792951066,0.3213758763030786,-0.15302669588100756
0.10590837358524434,0.25104590696791657,0.18394107122765166,-0.09386124655077235
-0.13115369005932465,0.3844526551038697,0.1435679740118576,-0.1133814758138739
-0.16050165357810808,0.28946520093571426,0.08813146317029355,-0.11523918902632953
