Delta,Theta,Alpha,Beta
-0.0013480955001925214,0.10968442194461626,0.21745227558827887,-0.01944282324127179
0.4315796042662753,0.18007153811322638,0.14708895080437914,-0.07841962771291278
0.5146941656047131,0.0040726379566144765,0.11879423573011604,-0.05089760430239242
0.3315324229959138,-0.04883388633738574,0.15339348822709511,0.020716543864360074
0.21836281134213234,0.23141890583150282,0.06826812964492433,-0.021386675728173137
-0.17793892699234773,0.34370362527505494,-0.047808479802597816,-0.0604539223744981
0.07885342728802337,0.2935550211418313,-0.08952698708979828,-0.03391324999161725
0.13410107223953247,0.215181268137606,-0.0013537132325091843,-0.07281947422504446
0.7270873220889215,0.3169941778782411,0.019468129854377604,-0.11076369834825164
1.021959984838034,0.8503794827940672,0.4158318017675084,0.0017170660775099765
1.2357352119694989,1.087311111779282,0.7008108444444203,0.055100902121608536
1.1822963598735732,1.0257643388721323,0.6721533239012507,-0.048113497787166025
0.7870884711960856,0.7764916933614516,0.32826382900442436,-0.1585080890008281
0.5518751078095009,0.3727783714902385,0.05800580189563901,-0.10762573610009518
-0.07516828987139994,-0.1300158076293858,0.12053851208917699,-0.08098890630729134
0.46471636663549315,0.2866126612963151,0.2606919855380139,-0.0525732278535606
0.7445730803116476,0.5876906541418053,0.3850665551242774,-0.05040228109341696
0.7221159522928299,0.5521971100862734,0.2295351631846514,-0.03931426651197784
0.37617184253143304,0.36579273785117083,-0.13619321099179474,-0.07035893328512445
0.1957510629463157,0.3280283720218004,-0.2833759817449049,-0.06317221447231096
0.3493727313774443,0.41659504497031025,0.011293349336142408,-2.9385157016223185e-06
0.5202378235729223,0.5563875568236684,0.18630684611026116,-0.009757071937253838
